image path,green_players alive,green_ability_count,green_ult_points,green_ults,red_players_alive,red_ability_count,red_ult_points,red_ults,green_win
output/screenshots\1718767303.833277.png,6,5,13,0,6,5,13,0,1
output/screenshots\1718767304.6186574.png,5,6,13,0,7,6,13,0,1
output/screenshots\1718767305.3891275.png,5,6,13,0,6,6,13,0,1
output/screenshots\1718767306.1174445.png,5,5,13,0,5,5,13,0,1
output/screenshots\1718767306.8721914.png,5,5,13,0,6,5,13,0,1
output/screenshots\1718767307.6299365.png,4,4,6,0,5,4,6,0,1
output/screenshots\1718767308.4087007.png,4,3,6,0,5,3,6,0,1
output/screenshots\1718767309.1565616.png,4,3,6,0,5,3,6,0,1
output/screenshots\1718767309.956545.png,3,2,5,0,5,2,5,0,1
output/screenshots\1718767310.747515.png,3,2,5,0,5,2,5,0,1
output/screenshots\1718767311.5037992.png,3,2,5,0,8,2,5,0,1
output/screenshots\1718767312.2849605.png,2,0,0,0,7,0,0,0,1
output/screenshots\1718767312.9906263.png,0,0,0,0,5,0,0,0,1
output/screenshots\1718767313.7355626.png,0,0,0,0,5,0,0,0,1
output/screenshots\1718767328.9098094.png,5,17,10,1,5,17,10,1,0
output/screenshots\1718767329.5948737.png,5,16,10,1,5,16,10,1,0
output/screenshots\1718767330.2505512.png,5,15,10,1,5,15,10,1,0
output/screenshots\1718767330.972474.png,5,15,10,1,5,15,10,1,0
output/screenshots\1718767331.687563.png,5,15,10,1,5,15,10,1,0
output/screenshots\1718767332.4445462.png,5,15,10,1,5,15,10,1,0
output/screenshots\1718767333.2184799.png,5,15,10,1,5,15,10,1,0
output/screenshots\1718767333.9864216.png,5,16,10,1,5,16,10,1,0
output/screenshots\1718767334.8190155.png,5,14,10,1,5,14,10,1,0
output/screenshots\1718767335.6500795.png,5,14,10,1,5,14,10,1,0
output/screenshots\1718767336.4173222.png,6,11,10,1,6,11,10,1,0
output/screenshots\1718767337.252366.png,5,11,10,1,5,11,10,1,0
output/screenshots\1718767338.0131226.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767338.7904952.png,6,10,10,1,6,10,10,1,0
output/screenshots\1718767339.5750601.png,5,11,10,1,5,11,10,1,0
output/screenshots\1718767340.308793.png,5,11,10,1,5,11,10,1,0
output/screenshots\1718767341.0985947.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767341.8295264.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767342.5442333.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767343.271375.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767344.0321834.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767344.748779.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767345.501896.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767346.2876687.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767347.1023295.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767347.9347007.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767348.714012.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767349.5332766.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767350.3430057.png,5,9,10,1,5,9,10,1,0
output/screenshots\1718767351.1514354.png,5,9,10,1,5,9,10,1,0
output/screenshots\1718767351.916715.png,5,9,10,1,5,9,10,1,0
output/screenshots\1718767352.709651.png,5,9,10,1,5,9,10,1,0
output/screenshots\1718767353.4563975.png,5,9,10,1,5,9,10,1,0
output/screenshots\1718767354.1723945.png,5,9,10,1,5,9,10,1,0
output/screenshots\1718767354.8874948.png,5,9,10,1,5,9,10,1,0
output/screenshots\1718767355.618461.png,5,9,10,1,5,9,10,1,0
output/screenshots\1718767356.3268464.png,5,9,10,1,5,9,10,1,0
output/screenshots\1718767357.118385.png,5,9,9,1,5,9,9,1,0
output/screenshots\1718767357.8512118.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767358.6170385.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767359.394362.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767360.152098.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767360.9525135.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767361.7647524.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767362.5866823.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767363.3413966.png,5,11,10,1,5,11,10,1,0
output/screenshots\1718767364.1520975.png,5,11,10,1,5,11,10,1,0
output/screenshots\1718767364.8767638.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767365.648486.png,5,10,10,1,5,10,10,1,0
output/screenshots\1718767366.4018643.png,5,8,10,0,5,8,10,0,0
output/screenshots\1718767367.1340935.png,5,8,10,0,5,8,10,0,0
output/screenshots\1718767367.8884828.png,5,8,10,0,5,8,10,0,0
output/screenshots\1718767368.6595364.png,4,6,9,0,4,6,9,0,0
output/screenshots\1718767369.3899791.png,4,6,9,0,4,6,9,0,0
output/screenshots\1718767370.1121316.png,3,4,8,0,3,4,8,0,0
output/screenshots\1718767370.790796.png,3,5,8,0,3,5,8,0,0
output/screenshots\1718767371.5747278.png,3,4,8,0,3,4,8,0,0
output/screenshots\1718767372.3522763.png,3,4,8,0,3,4,8,0,0
output/screenshots\1718767373.1284592.png,3,5,8,0,3,5,8,0,0
output/screenshots\1718767373.9181924.png,3,3,9,0,3,3,9,0,0
output/screenshots\1718767374.701496.png,3,3,9,0,3,3,9,0,0
output/screenshots\1718767375.4324236.png,3,3,9,0,3,3,9,0,0
output/screenshots\1718767376.1563358.png,3,3,9,0,3,3,9,0,0
output/screenshots\1718767376.9493587.png,3,3,9,0,3,3,9,0,0
output/screenshots\1718767377.687231.png,3,3,9,0,3,3,9,0,0
output/screenshots\1718767378.4489033.png,3,2,9,0,3,2,9,0,0
output/screenshots\1718767379.2317185.png,3,2,9,0,3,2,9,0,0
output/screenshots\1718767379.9582987.png,3,3,9,0,3,3,9,0,0
output/screenshots\1718767380.7502315.png,3,3,9,0,3,3,9,0,0
output/screenshots\1718767381.4798849.png,3,3,9,0,3,3,9,0,0
output/screenshots\1718767382.2719445.png,3,2,9,0,3,2,9,0,0
output/screenshots\1718767383.0122592.png,3,2,9,0,3,2,9,0,0
output/screenshots\1718767383.7310295.png,3,2,9,0,3,2,9,0,0
output/screenshots\1718767384.4661257.png,3,2,9,0,3,2,9,0,0
output/screenshots\1718767385.2488542.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767385.9874835.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767386.7021716.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767387.463626.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767388.1975744.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767388.947096.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767389.6866515.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767390.431867.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767391.1641116.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767391.9086428.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767392.6332085.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767393.3633792.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767394.0719376.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767394.7863398.png,3,2,9,0,3,2,9,0,0
output/screenshots\1718767395.502596.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767396.2540874.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767397.0167844.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767397.8259182.png,3,2,9,0,3,2,9,0,0
output/screenshots\1718767398.5870254.png,3,2,9,0,3,2,9,0,0
output/screenshots\1718767399.3429813.png,3,2,9,0,3,2,9,0,0
output/screenshots\1718767400.1059391.png,3,2,9,0,3,2,9,0,0
output/screenshots\1718767400.85061.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767401.628333.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767402.4063745.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767403.1419463.png,3,1,9,0,3,1,9,0,0
output/screenshots\1718767403.8892598.png,3,1,3,1,3,1,3,1,0
output/screenshots\1718767416.8523498.png,2,8,8,0,2,8,8,0,1
output/screenshots\1718767417.688101.png,5,12,10,1,5,12,10,1,1
output/screenshots\1718767418.3309903.png,5,13,10,1,7,13,10,1,1
output/screenshots\1718767419.0869746.png,5,12,10,1,6,12,10,1,1
output/screenshots\1718767419.883287.png,5,12,10,1,5,12,10,1,1
output/screenshots\1718767420.5782993.png,5,11,10,1,6,11,10,1,1
output/screenshots\1718767421.3523293.png,5,11,10,1,7,11,10,1,1
output/screenshots\1718767422.1841042.png,6,9,10,1,11,9,10,1,1
output/screenshots\1718767422.9680073.png,5,9,10,1,8,9,10,1,1
output/screenshots\1718767423.8388348.png,5,9,10,1,6,9,10,1,1
output/screenshots\1718767424.6911647.png,5,10,10,1,7,10,10,1,1
output/screenshots\1718767425.5505056.png,5,9,10,1,6,9,10,1,1
output/screenshots\1718767426.3469148.png,5,9,10,1,5,9,10,1,1
output/screenshots\1718767427.1658885.png,5,7,11,1,6,7,11,1,1
output/screenshots\1718767427.9126143.png,5,7,11,1,5,7,11,1,1
output/screenshots\1718767428.7184315.png,5,7,11,1,5,7,11,1,1
output/screenshots\1718767429.450899.png,5,7,11,1,5,7,11,1,1
output/screenshots\1718767430.1544526.png,5,7,11,1,5,7,11,1,1
output/screenshots\1718767430.8771024.png,5,7,11,0,5,7,11,0,1
output/screenshots\1718767431.6041372.png,5,5,11,0,5,5,11,0,1
output/screenshots\1718767432.3361726.png,5,7,11,0,5,7,11,0,1
output/screenshots\1718767433.1003294.png,5,7,11,0,5,7,11,0,1
output/screenshots\1718767433.78505.png,5,5,11,0,5,5,11,0,1
output/screenshots\1718767434.5380719.png,5,6,11,0,5,6,11,0,1
output/screenshots\1718767435.248206.png,5,6,11,0,5,6,11,0,1
output/screenshots\1718767435.97136.png,5,4,11,0,5,4,11,0,1
output/screenshots\1718767436.688165.png,5,4,11,0,5,4,11,0,1
output/screenshots\1718767437.4860165.png,5,4,11,0,6,4,11,0,1
output/screenshots\1718767438.2320795.png,5,4,11,0,5,4,11,0,1
output/screenshots\1718767439.0018816.png,4,2,11,0,8,2,11,0,1
output/screenshots\1718767439.718108.png,4,3,11,0,5,3,11,0,1
output/screenshots\1718767440.478338.png,4,2,11,0,5,2,11,0,1
output/screenshots\1718767441.2618222.png,3,2,9,0,5,2,9,0,1
output/screenshots\1718767442.0163026.png,3,2,9,0,5,2,9,0,1
output/screenshots\1718767442.7559373.png,3,2,9,0,5,2,9,0,1
output/screenshots\1718767443.5067794.png,3,2,9,0,5,2,9,0,1
output/screenshots\1718767444.2461183.png,3,2,9,0,5,2,9,0,1
output/screenshots\1718767444.991285.png,2,2,5,0,5,2,5,0,1
output/screenshots\1718767445.7360747.png,2,1,5,0,5,1,5,0,1
output/screenshots\1718767446.434726.png,3,1,5,0,5,1,5,0,1
output/screenshots\1718767447.165909.png,1,1,2,0,5,1,2,0,1
output/screenshots\1718767447.9120908.png,1,1,2,0,5,1,2,0,1
output/screenshots\1718767448.673913.png,1,1,3,0,6,1,3,0,1
output/screenshots\1718767449.4280963.png,1,1,3,0,4,1,3,0,1
output/screenshots\1718767450.171652.png,0,0,0,0,4,0,0,0,1
output/screenshots\1718767450.947145.png,0,0,0,0,4,0,0,0,1
output/screenshots\1718767451.681375.png,0,0,0,0,4,0,0,0,1
output/screenshots\1718772596.5706387.jpg,0,0,0,0,0,0,0,0,0
output/screenshots\1718772597.3270195.jpg,0,0,0,0,0,0,0,0,0
output/screenshots\1718772597.8779626.jpg,0,0,0,0,0,0,0,0,0
output/screenshots\1718772614.4312325.jpg,5,8,0,0,5,8,0,0,0
output/screenshots\1718772615.0270152.jpg,5,8,0,0,5,8,0,0,0
output/screenshots\1718772615.6034894.jpg,5,8,0,0,5,8,0,0,0
output/screenshots\1718772616.3462045.jpg,5,8,0,0,5,8,0,0,0
output/screenshots\1718772617.0989547.jpg,5,8,0,0,5,8,0,0,0
output/screenshots\1718772617.804638.jpg,5,8,0,0,5,8,0,0,0
output/screenshots\1718772618.4920926.jpg,5,8,1,0,5,8,1,0,0
output/screenshots\1718772619.2185316.jpg,5,8,1,0,5,8,1,0,0
output/screenshots\1718772619.9418592.jpg,5,8,1,0,5,8,1,0,0
output/screenshots\1718772620.6540325.jpg,5,8,1,0,5,8,1,0,0
output/screenshots\1718772621.3399634.jpg,5,8,1,0,5,8,1,0,0
output/screenshots\1718772622.019126.jpg,5,8,1,0,5,8,1,0,0
output/screenshots\1718772622.775397.jpg,5,8,1,0,5,8,1,0,0
output/screenshots\1718772623.4958787.jpg,5,8,2,0,5,8,2,0,0
output/screenshots\1718772624.2504127.jpg,5,8,2,0,5,8,2,0,0
output/screenshots\1718772624.927195.jpg,5,8,2,0,5,8,2,0,0
output/screenshots\1718772625.595773.jpg,5,8,2,0,5,8,2,0,0
output/screenshots\1718772626.3177726.jpg,5,8,2,0,5,8,2,0,0
output/screenshots\1718772627.0944433.jpg,5,8,2,0,5,8,2,0,0
output/screenshots\1718772627.874083.jpg,5,8,2,0,5,8,2,0,0
output/screenshots\1718772628.6307743.jpg,5,8,2,0,5,8,2,0,0
output/screenshots\1718772629.390914.jpg,5,8,2,0,5,8,2,0,0
output/screenshots\1718772630.1196163.jpg,5,8,2,0,5,8,2,0,0
output/screenshots\1718772630.7897556.jpg,5,8,2,0,5,8,2,0,0
output/screenshots\1718772631.5200748.jpg,5,8,2,0,5,8,2,0,0
output/screenshots\1718772632.2924554.jpg,5,8,2,0,5,8,2,0,0
output/screenshots\1718772633.0372348.jpg,5,8,2,0,5,8,2,0,0
output/screenshots\1718772633.734342.jpg,5,8,2,0,5,8,2,0,0
output/screenshots\1718772634.4442227.jpg,5,7,2,0,5,7,2,0,0
output/screenshots\1718772635.1695595.jpg,5,5,2,0,5,5,2,0,0
output/screenshots\1718772635.8860953.jpg,5,5,2,0,5,5,2,0,0
output/screenshots\1718772636.6123495.jpg,5,4,2,0,5,4,2,0,0
output/screenshots\1718772637.373471.jpg,5,3,2,0,5,3,2,0,0
output/screenshots\1718772638.1186414.jpg,5,3,2,0,5,3,2,0,0
output/screenshots\1718772638.8513646.jpg,5,3,2,0,5,3,2,0,0
output/screenshots\1718772639.5443.jpg,5,3,2,0,5,3,2,0,0
output/screenshots\1718772640.2689106.jpg,5,3,2,0,5,3,2,0,0
output/screenshots\1718772640.9726985.jpg,5,2,2,0,5,2,2,0,0
output/screenshots\1718772641.6616158.jpg,5,3,2,0,5,3,2,0,0
output/screenshots\1718772642.3442848.jpg,5,3,1,0,5,3,1,0,0
output/screenshots\1718772643.075016.jpg,5,4,2,1,5,4,2,1,0
output/screenshots\1718772643.7601507.jpg,5,3,2,0,5,3,2,0,0
output/screenshots\1718772644.468758.jpg,5,3,2,1,5,3,2,1,0
output/screenshots\1718772645.211349.jpg,5,3,2,1,5,3,2,1,0
output/screenshots\1718772645.9555757.jpg,5,4,2,0,5,4,2,0,0
output/screenshots\1718772646.652501.jpg,5,3,2,1,5,3,2,1,0
output/screenshots\1718772647.3520753.jpg,5,3,2,0,5,3,2,0,0
output/screenshots\1718772648.1070318.jpg,5,3,2,0,5,3,2,0,0
output/screenshots\1718772648.8499284.jpg,5,3,2,0,5,3,2,0,0
output/screenshots\1718772649.5941303.jpg,5,3,2,0,5,3,2,0,0
output/screenshots\1718772650.2794197.jpg,5,3,2,0,5,3,2,0,0
output/screenshots\1718772650.980353.jpg,5,3,2,0,5,3,2,0,0
output/screenshots\1718772651.7271807.jpg,5,3,1,0,5,3,1,0,0
output/screenshots\1718772652.4411514.jpg,5,3,2,0,5,3,2,0,0
output/screenshots\1718772653.1786096.jpg,5,3,2,0,5,3,2,0,0
output/screenshots\1718772653.9195893.jpg,5,3,2,0,5,3,2,0,0
output/screenshots\1718772654.5994616.jpg,5,3,3,0,5,3,3,0,0
output/screenshots\1718772655.3336496.jpg,5,3,3,0,5,3,3,0,0
output/screenshots\1718772656.0347207.jpg,5,3,3,0,5,3,3,0,0
output/screenshots\1718772656.7367506.jpg,5,3,3,0,5,3,3,0,0
output/screenshots\1718772657.51278.jpg,5,3,3,0,5,3,3,0,0
output/screenshots\1718772658.2210898.jpg,5,3,3,0,5,3,3,0,0
output/screenshots\1718772658.9022267.jpg,5,3,3,0,5,3,3,0,0
output/screenshots\1718772659.5853155.jpg,5,3,3,0,5,3,3,0,0
output/screenshots\1718772660.3201344.jpg,5,3,3,0,5,3,3,0,0
output/screenshots\1718772661.0392835.jpg,5,3,3,0,5,3,3,0,0
output/screenshots\1718772661.8046064.jpg,5,3,3,0,5,3,3,0,0
output/screenshots\1718772662.5344093.jpg,5,3,3,0,5,3,3,0,0
output/screenshots\1718772663.2651198.jpg,5,3,3,0,5,3,3,0,0
output/screenshots\1718772663.964837.jpg,5,3,3,0,5,3,3,0,0
output/screenshots\1718772664.7053366.jpg,5,3,4,0,5,3,4,0,0
output/screenshots\1718772665.384956.jpg,4,3,2,0,4,3,2,0,0
output/screenshots\1718772666.1121519.jpg,4,3,2,0,4,3,2,0,0
output/screenshots\1718772666.8546388.jpg,4,3,2,0,4,3,2,0,0
output/screenshots\1718772667.5367723.jpg,4,3,2,0,4,3,2,0,0
output/screenshots\1718772668.214199.jpg,4,3,2,0,4,3,2,0,0
output/screenshots\1718772668.897025.jpg,4,3,2,0,4,3,2,0,0
output/screenshots\1718772669.5949032.jpg,4,4,2,0,4,4,2,0,0
output/screenshots\1718772670.3745291.jpg,4,4,2,0,4,4,2,0,0
output/screenshots\1718772671.0829883.jpg,4,4,2,0,4,4,2,0,0
output/screenshots\1718772671.7756865.jpg,4,4,2,0,4,4,2,0,0
output/screenshots\1718772672.4600313.jpg,4,4,2,0,4,4,2,0,0
output/screenshots\1718772673.178152.jpg,4,4,2,0,4,4,2,0,0
output/screenshots\1718772673.9485996.jpg,4,4,2,0,4,4,2,0,0
output/screenshots\1718772674.7135825.jpg,4,4,2,0,4,4,2,0,0
output/screenshots\1718772675.3899186.jpg,4,4,2,0,4,4,2,0,0
output/screenshots\1718772676.0871792.jpg,4,3,2,0,4,3,2,0,0
output/screenshots\1718772676.8547733.jpg,4,3,2,0,4,3,2,0,0
output/screenshots\1718772677.5694346.jpg,4,3,2,0,4,3,2,0,0
output/screenshots\1718772678.2646317.jpg,4,3,2,0,4,3,2,0,0
output/screenshots\1718772678.9623687.jpg,4,3,2,0,4,3,2,0,0
output/screenshots\1718772679.6773353.jpg,4,1,2,0,4,1,2,0,0
output/screenshots\1718772680.3708775.jpg,4,1,2,0,4,1,2,0,0
output/screenshots\1718772681.0744586.jpg,4,1,2,0,4,1,2,0,0
output/screenshots\1718772681.7986188.jpg,4,1,2,0,4,1,2,0,0
output/screenshots\1718772682.5200534.jpg,4,1,2,0,4,1,2,0,0
output/screenshots\1718772683.2418048.jpg,4,1,2,0,4,1,2,0,0
output/screenshots\1718772683.963802.jpg,4,1,2,0,4,1,2,0,0
output/screenshots\1718772684.7168233.jpg,4,1,2,0,4,1,2,0,0
output/screenshots\1718772685.4121122.jpg,4,1,2,0,4,1,2,0,0
output/screenshots\1718772686.1206298.jpg,4,1,1,0,4,1,1,0,0
output/screenshots\1718772686.815938.jpg,4,1,2,0,4,1,2,0,0
output/screenshots\1718772687.5225136.jpg,4,1,2,0,4,1,2,0,0
output/screenshots\1718772688.1859527.jpg,4,1,2,0,4,1,2,0,0
output/screenshots\1718772688.8535519.jpg,4,1,2,0,4,1,2,0,0
output/screenshots\1718772689.5192955.jpg,4,1,2,0,4,1,2,0,0
output/screenshots\1718772690.2139206.jpg,5,1,2,0,5,1,2,0,0
output/screenshots\1718772690.9337137.jpg,4,1,2,0,4,1,2,0,0
output/screenshots\1718772691.657156.jpg,4,1,2,0,4,1,2,0,0
output/screenshots\1718772692.3357124.jpg,3,1,2,0,3,1,2,0,0
output/screenshots\1718772693.0605452.jpg,2,0,1,0,2,0,1,0,0
output/screenshots\1718772693.7434196.jpg,2,0,1,0,2,0,1,0,0
output/screenshots\1718772694.479851.jpg,2,0,1,0,2,0,1,0,0
output/screenshots\1718772695.1979322.jpg,2,0,1,0,2,0,1,0,0
output/screenshots\1718772695.89969.jpg,2,0,1,0,2,0,1,0,0
output/screenshots\1718772696.5992947.jpg,2,0,1,0,2,0,1,0,0
output/screenshots\1718772697.376971.jpg,2,0,1,0,2,0,1,0,0
output/screenshots\1718772698.1751652.jpg,2,0,1,0,2,0,1,0,0
output/screenshots\1718772698.9334862.jpg,1,0,0,0,1,0,0,0,0
output/screenshots\1718772699.6428685.jpg,1,0,0,0,1,0,0,0,0
output/screenshots\1718772700.3409142.jpg,1,0,0,0,1,0,0,0,0
output/screenshots\1718772701.0489283.jpg,0,0,0,0,0,0,0,0,0
output/screenshots\1718772701.7535667.jpg,0,0,0,0,0,0,0,0,0
output/screenshots\1718772786.1125066.jpg,5,6,9,0,5,6,9,0,0
output/screenshots\1718772786.7321236.jpg,5,4,9,0,5,4,9,0,0
output/screenshots\1718772787.3119473.jpg,5,4,9,0,5,4,9,0,0
output/screenshots\1718772787.937438.jpg,5,4,9,0,5,4,9,0,0
output/screenshots\1718772788.5606267.jpg,5,4,9,0,5,4,9,0,0
output/screenshots\1718772789.1816304.jpg,5,4,9,0,5,4,9,0,0
output/screenshots\1718772789.8085597.jpg,5,4,9,0,5,4,9,0,0
output/screenshots\1718772790.4320958.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772791.073347.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772791.7041712.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772792.329408.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772792.9548657.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772793.5839462.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772794.2102978.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772794.8354099.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772795.447774.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772796.0655186.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772796.686204.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772797.3165247.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772797.9603803.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772798.6008017.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772799.2254784.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772799.8478549.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772800.4818468.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772801.101888.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772801.7310178.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772802.3744407.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772802.991862.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772803.6256535.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772804.2521064.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772804.870532.jpg,5,3,11,0,5,3,11,0,0
output/screenshots\1718772805.5304885.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772806.1589012.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772806.788377.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772807.4365933.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772808.11483.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772808.782186.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772809.491529.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772810.1764576.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772810.806537.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772811.444203.jpg,5,4,11,0,5,4,11,0,0
output/screenshots\1718772812.0765026.jpg,6,4,11,0,6,4,11,0,0
output/screenshots\1718772812.7239861.jpg,5,2,11,0,5,2,11,0,0
output/screenshots\1718772813.3627543.jpg,5,2,11,0,5,2,11,0,0
output/screenshots\1718772813.995135.jpg,7,1,11,0,7,1,11,0,0
output/screenshots\1718772814.625019.jpg,5,1,11,0,5,1,11,0,0
output/screenshots\1718772815.2408712.jpg,5,1,11,0,5,1,11,0,0
output/screenshots\1718772815.8715074.jpg,5,1,11,0,5,1,11,0,0
output/screenshots\1718772816.4903982.jpg,5,1,11,0,5,1,11,0,0
output/screenshots\1718772817.118314.jpg,5,1,11,0,5,1,11,0,0
output/screenshots\1718772817.7506886.jpg,5,1,11,0,5,1,11,0,0
output/screenshots\1718772818.3845992.jpg,5,1,11,0,5,1,11,0,0
output/screenshots\1718772819.016406.jpg,5,1,11,0,5,1,11,0,0
output/screenshots\1718772819.6663814.jpg,5,1,11,0,5,1,11,0,0
output/screenshots\1718772820.2893991.jpg,5,1,11,0,5,1,11,0,0
output/screenshots\1718772820.933828.jpg,5,1,11,0,5,1,11,0,0
output/screenshots\1718772821.5642774.jpg,5,1,11,0,5,1,11,0,0
output/screenshots\1718772822.2060492.jpg,5,1,11,0,5,1,11,0,0
output/screenshots\1718772822.8619072.jpg,5,1,10,0,5,1,10,0,0
output/screenshots\1718772823.493998.jpg,4,0,8,0,4,0,8,0,0
output/screenshots\1718772824.1227424.jpg,4,0,8,0,4,0,8,0,0
output/screenshots\1718772824.752078.jpg,4,0,8,0,4,0,8,0,0
output/screenshots\1718772825.4044762.jpg,3,0,6,0,3,0,6,0,0
output/screenshots\1718772826.0365033.jpg,2,0,3,0,2,0,3,0,0
output/screenshots\1718772826.6883593.jpg,2,0,3,0,2,0,3,0,0
output/screenshots\1718772827.3172667.jpg,1,0,2,0,1,0,2,0,0
output/screenshots\1718772827.950335.jpg,1,0,2,0,1,0,2,0,0
output/screenshots\1718772828.576636.jpg,1,0,2,0,1,0,2,0,0
output/screenshots\1718772829.191065.jpg,0,0,0,0,0,0,0,0,0
output/screenshots\1718772829.8476305.jpg,0,0,0,0,0,0,0,0,0
output/screenshots\1718772830.4867668.jpg,0,0,0,0,0,0,0,0,0
output/screenshots\1718772831.1106775.jpg,0,0,0,0,0,0,0,0,0
output/screenshots\1718772831.7278259.jpg,0,0,0,0,0,0,0,0,0
output/screenshots\1718772843.7561958.jpg,5,15,18,0,5,15,18,0,1
output/screenshots\1718772844.3456585.jpg,5,15,18,0,5,15,18,0,1
output/screenshots\1718772844.921457.jpg,5,15,18,0,5,15,18,0,1
output/screenshots\1718772845.5541403.jpg,5,15,18,0,5,15,18,0,1
output/screenshots\1718772846.1716332.jpg,5,15,18,0,5,15,18,0,1
output/screenshots\1718772846.7929304.jpg,5,15,18,0,5,15,18,0,1
output/screenshots\1718772847.441816.jpg,5,14,18,0,5,14,18,0,1
output/screenshots\1718772848.061911.jpg,5,14,18,0,17,14,18,0,1
output/screenshots\1718772848.68632.jpg,5,14,18,0,10,14,18,0,1
output/screenshots\1718772849.316642.jpg,5,14,18,0,7,14,18,0,1
output/screenshots\1718772849.952734.jpg,5,14,18,0,8,14,18,0,1
output/screenshots\1718772850.59184.jpg,5,14,18,0,5,14,18,0,1
output/screenshots\1718772851.2213752.jpg,5,14,18,0,5,14,18,0,1
output/screenshots\1718772851.86511.jpg,5,14,18,0,5,14,18,0,1
output/screenshots\1718772852.4923995.jpg,5,14,18,0,5,14,18,0,1
output/screenshots\1718772853.1185908.jpg,5,14,18,0,5,14,18,0,1
output/screenshots\1718772853.7402217.jpg,5,14,18,0,5,14,18,0,1
output/screenshots\1718772854.3763642.jpg,5,14,18,0,5,14,18,0,1
